match_id,radiant_adv_nw,radiant_adv_xp,radiant_adv_lh,radiant_win
27374,-2604,-2446,-29,False
27375,3556,6160,61,True
27376,-914,465,-23,True
27377,-4668,-1567,-75,False
27378,1927,3657,-51,True
27379,-3223,-3542,23,False
27381,346,206,38,True
27382,7131,6261,35,True
27383,-884,1085,-65,True
27384,-718,-2516,34,False
27385,-2468,-956,-46,False
27386,6468,3993,58,True
27388,-6733,-8171,-8,False
27389,568,-233,27,False
27390,-752,-627,65,True
27391,-4569,-3869,-13,False
27392,-2348,-2008,-18,True
27393,286,2320,29,False
27394,6925,10776,6,True
27395,1509,2096,42,True
27396,1678,2131,-45,True
27397,1189,4378,18,True
27398,-1534,-2313,12,False
27399,1118,-175,19,True
27400,5387,4866,42,True
27401,3887,3743,30,True
27402,-9951,-8465,-48,False
27403,8658,10741,85,True
27404,2794,3142,-76,True
27405,-811,-2274,13,False
27406,64,-2647,17,False
27407,-1687,617,-33,False
27408,5,3881,-38,True
27409,-2045,172,24,True
27410,-579,1101,-30,True
27411,5250,6078,59,True
27412,2000,396,-8,False
27413,1298,366,15,False
27415,1929,3217,82,True
27416,539,811,-29,True
27417,2918,4066,-22,True
27418,1963,427,19,False
27419,4378,1302,-11,True
27420,1796,-730,51,True
27421,1045,364,-42,False
27422,7014,6307,67,False
27423,998,3093,22,True
27424,-3968,-1418,-11,True
27425,-1070,-3748,30,True
27426,-380,-1061,16,True
27428,-38,-1642,-34,True
27429,1567,842,-29,True
27430,2991,7568,49,True
27431,-2585,-2656,-133,False
27432,5619,1338,21,False
27433,2045,2234,33,True
27434,-1624,-468,-75,False
27435,-457,-689,76,False
27436,-27,1832,-20,True
27437,3109,4949,-43,True
27438,-650,584,47,False
27439,-5502,-4332,-19,False
27440,-5782,-3269,-60,False
27441,-1372,1231,-48,False
27442,-7888,-5295,-45,False
27443,-1488,-1018,-38,False
27444,-3399,-3054,16,False
27445,-2331,-877,-24,False
27446,358,478,-26,True
27448,6614,3658,16,True
27449,6005,7913,91,True
27450,-1601,-2534,7,True
27451,-2961,-2671,-36,False
27452,3310,1217,40,True
27453,8954,5307,46,True
27454,7343,5732,87,True
27455,-3515,-2615,-3,False
27456,4385,3028,-37,True
27457,-1134,108,40,False
27458,2134,2277,-3,True
27459,-4067,-5666,-26,False
27460,984,1840,-15,True
27461,768,382,-33,True
27462,-6821,-7919,-95,True
27463,-7979,-7513,-23,False
27465,-4152,-3829,-33,False
27466,2881,3740,27,True
27467,3047,3052,55,True
27468,-652,1501,11,True
27470,613,-254,25,False
27471,-570,-369,0,False
27472,2293,2643,35,False
27473,5867,5981,54,True
27474,-3155,-2838,4,True
27475,-3245,-1796,-25,True
27476,4871,2407,52,True
27477,-8779,-6662,-51,False
27478,908,1423,-6,True
27479,-1698,-775,-13,False
27480,-589,-3548,16,False
27481,-1375,-481,-22,False
27482,6018,6265,39,True
27483,-2464,-3873,-5,True
27484,1115,-494,17,False
27485,1736,1422,-60,False
27486,-704,-3493,-30,True
27487,4631,1244,37,False
27488,-697,-1317,-74,False
27489,100,776,-39,True
27490,756,-1777,-16,True
27491,864,-1163,-37,False
27492,4815,1327,72,True
27493,2048,3706,27,False
27494,-4530,-5785,26,False
27495,-104,-2312,48,False
27496,-523,-1256,13,False
27497,-4117,-2671,-29,True
27498,8953,5041,17,True
27499,-2502,-4654,-69,True
27500,3762,4054,13,True
27502,3274,9325,67,True
27503,-1169,583,27,False
27504,5211,8003,101,True
27505,-5249,-2622,-42,False
27506,-1881,-1336,-74,False
27507,2925,1802,-56,True
27508,282,-2768,-11,False
27509,2175,3426,29,True
27510,3649,1232,10,True
27511,2480,1279,67,True
27512,-3860,-6245,-88,False
27513,-8148,-6337,-126,False
27514,2948,308,35,True
27515,-2205,-192,2,True
27516,-1731,-2061,-15,False
27517,-8789,-8757,-66,False
27518,-28,386,-6,False
27519,-11,3526,-26,True
27520,1532,25,-21,True
27521,-323,409,94,True
27522,-2953,-2590,-42,False
27523,6450,5994,17,True
27524,6117,3537,59,True
27525,6937,-1137,60,True
27526,3437,3597,127,False
27527,5133,1935,62,True
27528,4650,4503,13,True
27529,3692,3552,51,False
27530,-109,-643,13,False
27531,6741,6360,56,True
27532,7875,4786,103,True
27533,6447,6906,26,True
27534,583,291,-6,True
27535,1410,2760,33,True
27536,5275,3676,30,False
27537,2847,5253,-2,True
27538,9742,8633,53,True
27539,-1281,1275,8,True
27540,-1085,-3944,16,False
27541,-6270,-8614,-49,False
27542,-3673,-4964,-29,True
27543,-4747,-1542,-18,True
27544,-1942,-4104,56,False
27545,-7371,-5067,-52,False
27546,2112,2459,-3,True
27547,4613,5236,101,False
27548,3379,1148,-33,False
27549,6598,6085,100,True
27550,-3357,-3216,-7,False
27551,3734,2252,57,True
27552,-3272,-3482,-35,False
27553,1992,485,3,True
27554,-38,-2038,47,True
27555,-4749,-5321,-82,False
27556,4181,714,61,True
27557,-580,293,-4,False
27558,454,-64,-35,True
27559,11786,11348,148,True
27560,-2116,2662,-40,True
27561,-8985,-4877,11,False
27562,4467,3666,49,True
27563,502,1818,-11,True
27564,-3435,-1201,-6,False
27565,-1466,669,-30,False
27566,1993,671,22,True
27567,3171,4602,15,False
27568,-1138,-12,-16,False
27569,-3048,-107,5,True
27570,2114,4422,-61,True
27571,683,1580,-20,True
27572,791,292,-6,True
27573,4603,3944,-13,False
27574,-3155,-2279,-60,True
27575,-2714,-5594,46,False
27576,3899,3341,7,True
27577,2709,6670,38,False
27578,717,-53,9,True
27579,4107,4190,28,False
27580,-3990,-3199,-40,True
27581,-717,-1449,9,True
27582,5534,3955,86,True
27583,3742,4144,-51,True
27584,7434,9711,57,True
27585,-191,909,-3,True
27586,-4064,-4957,-5,False
27587,-4461,-3197,-1,False
27588,-7869,-6451,-49,False
27589,-3901,-2865,21,True
27591,1645,1110,50,False
27592,-3340,775,-47,True
27593,-810,-2375,16,False
27594,5310,5505,39,False
27595,7429,5033,100,False
27596,814,4241,58,True
27597,4078,3450,-7,True
27598,-6180,-7005,-68,True
27599,4149,1762,11,True
27600,-2264,-2987,22,False
27601,-4430,-3879,-1,False
27602,404,-2008,29,False
27603,-2103,-1910,-60,False
27604,-3757,-2601,-36,False
27605,-2034,-13,38,True
27606,4065,3670,42,True
27607,-1556,-1348,-7,False
27608,4006,1826,21,True
27609,1693,2436,-4,True
27610,-8638,-10486,-27,False
27611,3696,3619,-5,True
27612,3338,1507,11,False
27613,-6202,-2828,-24,True
27614,8845,4651,60,True
27615,-1767,-3738,-2,False
27616,-1400,-35,-83,True
27617,2707,611,-57,True
27618,1729,-1036,-13,True
27619,1898,5972,-8,True
27620,3548,2313,37,False
27621,-5209,-4664,-54,False
27622,4083,4506,24,True
27623,1682,2557,50,True
27624,-7817,-4708,-62,True
27625,-372,-3617,-59,True
27626,752,4463,36,False
27627,-17444,-18185,-159,False
27628,734,195,-23,False
27629,4533,4416,-28,True
27630,-1250,-2201,6,True
27631,-2133,-4303,-68,False
27632,-2074,-5232,-54,False
27633,-8867,-10651,-52,False
27634,-1451,-4869,-36,False
27635,2480,2722,-9,True
27636,-1365,1056,113,False
27637,-926,-709,25,True
27638,6692,5307,34,True
27639,3252,1522,45,True
27640,-2809,-5258,18,True
27641,-2438,-7859,-48,False
27642,-1503,-3823,-67,True
27643,1457,-328,28,True
27644,2404,539,31,True
27645,1522,-1021,50,True
27646,-699,587,-42,True
27648,594,-724,20,False
27649,-1308,-847,-30,False
27650,1448,-176,70,False
27651,-90,-2946,-48,True
27652,1305,140,-5,True
27653,416,293,-5,False
27654,-2424,1635,-6,False
27655,513,-69,54,True
27656,3933,6864,49,True
27657,8151,7307,114,True
27658,4143,3625,64,True
27659,225,2850,-8,False
27660,-4024,-1965,-62,False
27661,-3563,-5521,-41,True
27662,169,1956,43,False
27663,-2608,-4707,-51,False
27664,4826,11281,20,True
27665,-635,3609,25,False
27666,-9426,-7558,-40,False
27667,3411,4410,-6,True
27668,4587,2827,35,True
27669,1832,1490,-28,True
27670,-421,-768,36,True
27671,588,3161,1,False
27672,15,-5578,3,True
27673,-770,583,-5,True
27674,442,-592,-89,False
27675,1596,-476,40,False
27676,-837,-645,58,True
27677,-3364,-4803,-5,False
27679,6351,4469,108,True
27680,298,-2100,-56,True
27681,-7629,-9469,-97,False
27682,1740,1102,-18,True
27683,-688,3592,5,True
27684,1218,4738,65,False
27685,5015,4496,23,True
27687,-5345,-7779,-46,False
27688,1437,445,105,False
27689,1443,-1173,32,False
27690,269,2687,-21,True
27692,6666,4649,39,True
27693,97,2071,-13,True
27694,4602,6036,-53,True
27695,-1414,-3768,9,False
27696,1110,-1239,13,True
27697,-3859,-3126,-33,False
27698,2985,1732,20,True
27699,5019,2514,43,True
27700,4186,2807,49,True
27701,4897,3173,42,False
27702,-86,-2082,-85,False
27703,3888,2886,23,False
27704,3296,1303,37,True
27705,-2895,-5116,-23,False
27706,5640,7101,20,True
27707,-4007,-4430,-57,True
27708,-305,1906,-18,True
27709,7341,7065,55,False
27710,5655,1545,46,True
27711,1099,-1289,-53,True
27712,1385,1321,-5,False
27713,8791,5856,-4,True
27714,1036,2232,-52,True
27715,6557,3798,53,True
27716,2061,2765,82,False
27717,-1331,-690,-19,True
27718,3027,4016,23,True
27719,-2899,-2798,-40,False
27720,799,1799,-20,True
27721,-3843,-3640,17,True
27722,6501,5089,52,True
27723,1710,1483,3,True
27724,2545,1713,44,False
27725,593,1763,7,True
27726,347,1661,-9,False
27727,-5784,-4536,-31,False
27728,1871,1071,74,False
27729,1057,-403,-36,True
27730,-8555,-9209,-25,True
27731,4082,3057,31,True
27732,1981,4141,-3,True
27733,-3083,-5455,-45,False
27734,1869,573,-54,False
27735,4405,3996,25,True
27736,1588,-1034,54,True
27737,8423,7018,34,True
27738,4018,-16,30,True
27739,2067,968,16,False
27740,1627,2062,8,True
27741,1401,1774,33,True
27742,-5420,-3958,-33,False
27743,-3289,-3993,-67,False
27744,3252,2330,-23,True
27745,4941,5625,44,True
27746,886,1201,-64,True
27747,-731,-343,-37,False
27748,944,3189,-23,True
27749,-5228,-3682,-8,False
27750,-2016,-3389,-39,False
27751,722,-209,-94,False
27752,-4903,-7698,-16,False
27753,-1063,-465,72,False
27754,1160,-1570,-86,False
27755,-908,669,-7,False
27756,-7794,-9402,-36,False
27757,-5435,-4117,-27,False
27758,303,-3052,10,True
27760,3970,4149,81,True
27761,-3901,-3117,-8,False
27762,626,-379,-39,True
27763,3144,1446,19,False
27764,2547,1215,30,True
27765,2415,644,-11,True
27766,5104,5850,51,False
27767,1225,-1929,-39,True
27768,-3962,-5323,-47,False
27769,-1825,-2598,-44,True
27770,-416,2518,19,False
27771,-2693,-3989,29,False
27772,1408,3042,13,False
27773,-796,1475,-28,True
27774,-958,-2150,3,True
27775,1296,12,30,False
27776,519,-3693,-23,False
27777,-1200,-3645,-21,False
27778,-1101,-1121,-82,False
27779,-5601,-1401,-21,False
27780,-3949,-3955,-66,False
27781,-6554,-8057,-51,False
27782,771,931,31,False
27783,-2560,-5133,-24,True
27784,1202,258,28,False
27785,2225,2313,34,True
27786,1194,1293,28,True
27787,-2185,-4494,10,False
27788,1450,2172,7,True
27789,-5081,-3855,-35,True
27790,-778,2582,11,True
27791,-3915,-4206,-45,False
27792,5346,6024,84,False
27793,3390,4323,17,True
27794,880,-1161,26,False
27795,-471,-4757,3,False
27796,-4258,-6976,-60,True
27797,4461,3493,47,True
27798,1146,-515,36,True
27799,-32,193,-11,False
27801,-4117,-2930,-30,False
27802,-4794,-5212,25,False
27803,-10726,-9694,-140,False
27804,753,-1016,-23,True
27805,3847,3883,-19,True
27806,-2700,1507,-43,True
27807,-2641,-2695,-19,False
27808,-223,3505,73,False
27809,3355,-647,22,True
27810,-2429,-2189,18,False
27811,5215,2917,50,True
27812,1065,-3320,68,False
27813,10108,11188,90,True
27814,-3757,-3150,23,False
27815,-1362,-2275,-10,False
27816,1779,88,41,True
27817,2283,1182,65,False
27818,-5413,-5699,-81,False
27819,-1400,-1778,11,True
27820,-1364,-5809,-28,False
27821,-6497,-4954,-36,False
27822,3940,1834,-7,True
27823,3076,4614,30,True
27825,2332,3212,112,False
27826,-807,1037,-38,True
27827,-8497,-7625,-87,True
27828,-1877,-3113,3,False
27829,-1781,367,26,True
27830,154,1402,-8,False
27831,127,3747,-15,True
27832,-7693,-5528,2,False
27833,811,2954,15,False
27834,3057,3004,-47,True
27835,-973,-3704,-96,True
27836,3500,4083,39,False
27837,2305,1360,3,False
27838,-989,588,-41,False
27839,-2604,-561,-18,True
27840,-4874,-3768,-51,False
27841,5065,4427,90,True
27842,590,-755,69,True
27843,1114,-717,42,True
27844,-3534,-4326,6,True
27845,-191,1281,3,True
27846,4342,5867,53,False
27847,3362,5484,63,True
27848,-935,-2010,-15,False
27849,-6680,-5766,-64,False
27850,1013,575,19,False
27851,248,318,11,True
27852,708,-256,76,False
27853,-2612,-4011,-45,False
27854,3090,4508,-31,False
27855,2506,-634,-32,True
27856,4902,3502,87,False
27857,282,-1,28,False
27858,8837,6346,59,True
27859,-7806,-5614,-33,False
27860,-25,-1012,-31,False
27861,575,2881,88,True
27862,2091,1000,1,True
27863,-2688,-114,-25,False
27864,3490,301,-5,True
27865,-5693,-4281,-68,False
27866,-3972,-5719,-7,False
27867,-6892,-5414,-44,True
27868,-6759,-3797,-77,False
27869,1142,3490,24,True
27870,2268,2189,75,True
27871,4425,1200,32,True
27872,494,2558,17,False
27873,11123,10132,74,True
27874,-883,-1219,-28,False
27875,-2819,-1683,-73,False
27876,1969,-3294,10,False
27877,-446,-1372,-67,False
27878,-3347,-1944,45,True
27879,-1892,-3275,2,False
27880,-16203,-11924,-69,False
27881,-7127,-8579,-35,False
27883,1237,-513,70,False
27884,4960,2525,53,False
27885,-1310,-819,5,False
27886,7165,3743,26,True
27887,-2839,-3860,-12,True
27888,741,2579,-86,True
27889,787,1497,-22,True
27890,-5127,-5282,-139,True
27891,28,-1601,16,True
27892,-2367,-1012,51,False
27893,7128,8202,131,True
27894,1777,3317,5,False
27895,2563,253,26,True
27896,-2706,-1366,-37,False
27897,-810,-626,-27,True
27898,5932,3480,57,False
27900,4952,5255,24,True
27901,7253,5424,101,False
27902,-8773,-12958,-126,False
27903,-2883,-3221,24,False
27904,1614,476,6,True
27905,2726,2445,25,False
27906,814,4562,-80,False
27907,-8305,-4265,-48,False
27908,9170,7285,-37,True
27910,2371,2768,62,False
27911,714,1540,-2,True
27913,865,778,-20,True
27915,8053,10210,26,True
27916,-4807,-5182,-15,False
27917,-1158,-1228,-25,False
27918,-543,-3076,28,False
27919,-2481,-5675,-63,False
27920,-2464,-3425,-21,False
27921,31,-2267,4,True
27922,-1667,-4867,28,False
27923,3049,3619,-16,True
27924,3479,2881,3,True
27925,114,1960,-1,False
27926,271,1415,-9,False
27927,-2346,-2274,26,False
27928,21431,17489,148,True
27929,214,-261,16,True
27930,2341,1772,96,False
27931,4162,6672,86,False
27932,-492,-2691,12,True
27933,-1224,-1056,-43,False
27934,4192,3320,30,True
27935,-9562,-9408,-21,False
27936,-234,1105,21,False
27937,2216,1645,68,True
27938,-2047,-5857,-61,False
27939,-4690,-6108,-36,False
27940,-2158,-2853,-39,False
27941,-3601,-2673,14,True
27942,2025,1092,35,False
27943,-2007,-5027,11,True
27944,-5776,-4501,-45,False
27945,-6437,-3756,-45,False
27946,-6647,-4167,-55,False
27947,895,3826,31,True
27948,1,294,-9,False
27949,10327,11050,100,True
27950,-106,-1521,-69,False
27952,942,755,18,True
27953,-3906,-2233,-65,False
27954,2246,7469,130,True
27955,6876,4098,81,True
27956,-5282,-4928,-74,False
27957,-760,-49,-13,False
27958,7754,8315,119,True
27959,-2497,948,-6,False
27960,3815,3240,72,True
27961,1614,3379,-29,False
27962,-666,-4484,-40,True
27963,831,1544,18,False
27964,-1661,579,-1,True
27965,3329,3483,14,True
27966,-5914,-5969,-121,False
27967,810,-201,-14,True
27968,-7693,-10735,-54,False
27969,7157,7191,5,True
27970,-9304,-9160,-55,False
27971,3408,5025,9,True
27972,-1732,1020,-75,True
27973,2634,1851,32,True
27974,2647,840,19,False
27975,-11485,-10786,-46,False
27976,-2291,-3103,-69,False
27977,5147,7181,54,True
27978,-6307,-7390,-53,False
27979,-4103,-476,-2,True
27980,-521,805,-40,False
27981,-8029,-6473,-50,False
27982,-1666,-2071,0,True
27983,1140,2995,0,False
27984,-1675,-3039,17,True
27985,8373,10437,90,True
27986,-6831,-5975,-40,False
27988,-2560,-522,-88,True
27989,-115,-116,-57,False
27990,4391,3519,64,False
27991,-2489,-1274,-11,False
27992,-940,-1397,1,True
27993,-6913,-5502,-33,False
27994,2006,2586,18,True
27995,-2473,-1332,-2,True
27996,-1248,16,-77,False
27997,4716,2999,20,True
27998,2045,-482,-9,True
27999,5013,1608,19,True
28000,5758,2864,86,False
28001,3108,783,-10,False
28002,4296,4161,51,True
28003,-5623,-3105,-23,True
28004,-2180,680,-57,False
28005,3356,2938,65,True
28006,-5645,-5645,-34,False
28007,1419,1273,49,True
28008,-3329,-5654,48,False
28009,-713,975,-39,True
28010,-4806,-6222,11,False
28011,1095,-630,-1,True
28012,104,-1826,83,False
28013,-9397,-7011,-85,False
28014,3784,-2467,-32,False
28015,-992,-1957,81,False
28016,623,-813,-13,True
28017,-1438,-1744,-7,False
28018,-6691,-10953,-170,False
28019,-4814,-5218,-28,False
28020,657,-1571,-17,False
28021,5044,2100,62,True
28022,1802,-1530,38,False
28023,6127,6317,109,True
28024,5309,2796,-13,True
28025,1205,350,29,True
28026,-1150,-3313,-22,False
28027,8305,6053,-14,True
28028,6204,6614,76,True
28029,-847,-341,0,False
28030,-6474,-1514,-32,False
28031,-4206,-4364,-31,False
28032,-594,-1227,-33,True
28033,4086,3964,61,True
28034,-471,-644,18,False
28036,-564,-3305,-63,True
28037,-7129,-5269,-60,True
28038,-2668,-4975,-27,False
28039,-6867,-13220,-21,False
28040,-4277,-3468,-52,False
28041,-538,-781,-32,True
28042,-3552,-2923,31,False
28043,5319,4155,39,True
28044,-4989,-5252,-28,False
28045,5918,5347,-1,True
28046,8697,8153,40,True
28047,191,-1558,7,False
28048,3729,118,43,False
28049,-3309,-2802,-39,False
28050,1378,2690,51,True
28051,2524,648,-21,True
28052,-1680,-2011,35,False
28053,-1676,-1273,-7,False
28054,4368,3369,101,False
28055,-4164,-4032,8,False
28056,-123,-2992,43,True
28057,-3979,-3697,-21,False
28058,-2802,-3110,-15,True
28059,-5184,-5445,-61,False
28060,1576,3065,-32,False
28061,-3909,-5111,6,False
28062,632,1835,50,True
28064,-4830,-6005,-1,False
28065,2529,1070,-13,True
28066,6090,3582,58,True
28067,1148,3672,16,True
28068,-7360,-6512,-62,False
28069,-6941,143,-68,False
28070,-3194,-2487,24,False
28071,-5855,-5671,-56,False
28072,-54,1826,73,True
28073,-5341,-2397,-8,False
28074,6284,5121,60,True
28075,-1262,-115,-30,True
28076,-4064,-4161,-67,False
28077,-2703,-3320,21,False
28079,825,-2479,53,False
28080,7605,5378,0,True
28081,-3549,-5282,-31,False
28082,-2471,-2383,-5,True
28083,-3078,-6869,-52,False
28084,189,1236,-33,False
28085,-3408,-1170,-65,True
28086,-171,-1619,-21,False
28087,1843,403,44,True
28088,-4652,-5285,6,False
28089,3068,3539,95,True
28090,-1276,-1535,-9,False
28091,-417,-1990,9,True
28092,-5264,-2836,-16,True
28093,5168,4176,83,True
28094,-4012,-3012,-19,False
28095,-764,535,24,True
28096,-713,2059,27,False
28097,-8590,-9589,-5,False
28098,-3366,-981,-41,True
28099,-2352,-1168,-78,True
28100,1747,1557,15,False
28101,825,4766,60,False
28102,1670,1937,18,True
28103,3539,3715,-34,True
28104,2373,-576,35,False
28105,-6380,-6634,-60,True
28106,415,1718,31,False
28107,-2840,-2420,1,False
28108,4712,5468,33,True
28109,-2805,-1697,-66,False
